asset,target_type,target_name,parameters,n_classes,class_distribution,best_model,best_accuracy,best_f1,best_cv_accuracy,combined_score,all_models
META,simple_returns,SimpleReturns_b-0.01_s0.005_f3d,"{'buy_threshold': -0.01, 'sell_threshold': 0.005, 'forward_days': 3}",3,"{1: 0.4843601895734597, 2: 0.35355450236966823, 0: 0.16208530805687205}",XGBoost,0.3470031545741325,0.34744543048959453,0.5157232704402516,0.40339061850132624,"{'LogisticRegression': {'cv_accuracy': np.float64(0.36981132075471695), 'test_accuracy': 0.334384858044164, 'test_f1': 0.27118007747131784, 'test_precision': 0.4591229197688155, 'test_recall': 0.334384858044164, 'combined_score': np.float64(0.32512541875673295)}, 'RandomForest': {'cv_accuracy': np.float64(0.45786163522012574), 'test_accuracy': 0.3186119873817035, 'test_f1': 0.2878453264667304, 'test_precision': 0.3807358668878689, 'test_recall': 0.3186119873817035, 'combined_score': np.float64(0.3547729830228532)}, 'XGBoost': {'cv_accuracy': np.float64(0.5157232704402516), 'test_accuracy': 0.3470031545741325, 'test_f1': 0.34744543048959453, 'test_precision': 0.3789847050470543, 'test_recall': 0.3470031545741325, 'combined_score': np.float64(0.40339061850132624)}, 'KNN': {'cv_accuracy': np.float64(0.5220125786163522), 'test_accuracy': 0.29337539432176657, 'test_f1': 0.24256604845387397, 'test_precision': 0.3143221481632238, 'test_recall': 0.29337539432176657, 'combined_score': np.float64(0.35265134046399754)}, 'DecisionTree': {'cv_accuracy': np.float64(0.31069182389937106), 'test_accuracy': 0.3659305993690852, 'test_f1': 0.34387654304027354, 'test_precision': 0.353704679396118, 'test_recall': 0.3659305993690852, 'combined_score': np.float64(0.3401663221029099)}, 'AdaBoost': {'cv_accuracy': np.float64(0.30062893081761005), 'test_accuracy': 0.3217665615141956, 'test_f1': 0.312438021374901, 'test_precision': 0.4520815231713777, 'test_recall': 0.3217665615141956, 'combined_score': np.float64(0.31161117123556886)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.5044025157232704), 'test_accuracy': 0.35331230283911674, 'test_f1': 0.31737037311257327, 'test_precision': 0.39411919193333467, 'test_recall': 0.35331230283911674, 'combined_score': np.float64(0.3916950638916535)}}"
META,simple_returns,SimpleReturns_b-0.01_s0.005_f5d,"{'buy_threshold': -0.01, 'sell_threshold': 0.005, 'forward_days': 5}",3,"{1: 0.5127962085308057, 2: 0.35355450236966823, 0: 0.13364928909952606}",GradientBoosting,0.3943217665615142,0.340049680905227,0.49160671462829736,0.4086593873650129,"{'LogisticRegression': {'cv_accuracy': np.float64(0.3333333333333333), 'test_accuracy': 0.22082018927444794, 'test_f1': 0.19353137210842863, 'test_precision': 0.599913624755896, 'test_recall': 0.22082018927444794, 'combined_score': np.float64(0.24922829823873663)}, 'RandomForest': {'cv_accuracy': np.float64(0.47002398081534774), 'test_accuracy': 0.38485804416403785, 'test_f1': 0.3357293248080628, 'test_precision': 0.4665450268743337, 'test_recall': 0.38485804416403785, 'combined_score': np.float64(0.3968704499291495)}, 'XGBoost': {'cv_accuracy': np.float64(0.5287769784172661), 'test_accuracy': 0.3627760252365931, 'test_f1': 0.31244288611108956, 'test_precision': 0.4176257071479668, 'test_recall': 0.3627760252365931, 'combined_score': np.float64(0.40133196325498294)}, 'KNN': {'cv_accuracy': np.float64(0.5575539568345323), 'test_accuracy': 0.3470031545741325, 'test_f1': 0.3149757907259365, 'test_precision': 0.45720591391535703, 'test_recall': 0.3470031545741325, 'combined_score': np.float64(0.4065109673782004)}, 'DecisionTree': {'cv_accuracy': np.float64(0.36450839328537166), 'test_accuracy': 0.2555205047318612, 'test_f1': 0.26609236641237144, 'test_precision': 0.4334274423942113, 'test_recall': 0.2555205047318612, 'combined_score': np.float64(0.2953737548098681)}, 'AdaBoost': {'cv_accuracy': np.float64(0.31654676258992803), 'test_accuracy': 0.2618296529968454, 'test_f1': 0.2449353908477101, 'test_precision': 0.4013027500586935, 'test_recall': 0.2618296529968454, 'combined_score': np.float64(0.2744372688114945)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.49160671462829736), 'test_accuracy': 0.3943217665615142, 'test_f1': 0.340049680905227, 'test_precision': 0.4778004700441138, 'test_recall': 0.3943217665615142, 'combined_score': np.float64(0.4086593873650129)}}"
META,simple_returns,SimpleReturns_b-0.01_s0.01_f1d,"{'buy_threshold': -0.01, 'sell_threshold': 0.01, 'forward_days': 1}",3,"{0: 0.3933649289099526, 1: 0.32796208530805687, 2: 0.2786729857819905}",DecisionTree,0.444794952681388,0.34567692259467286,0.35510887772194305,0.38186025099933457,"{'LogisticRegression': {'cv_accuracy': np.float64(0.35678391959799), 'test_accuracy': 0.38801261829652994, 'test_f1': 0.38079951075502994, 'test_precision': 0.4399760802356966, 'test_recall': 0.38801261829652994, 'combined_score': np.float64(0.3751986828831833)}, 'RandomForest': {'cv_accuracy': np.float64(0.3869346733668342), 'test_accuracy': 0.35331230283911674, 'test_f1': 0.34172796754252827, 'test_precision': 0.3788691854937911, 'test_recall': 0.35331230283911674, 'combined_score': np.float64(0.3606583145828264)}, 'XGBoost': {'cv_accuracy': np.float64(0.39530988274706863), 'test_accuracy': 0.29337539432176657, 'test_f1': 0.29495871482879205, 'test_precision': 0.3435043057582991, 'test_recall': 0.29337539432176657, 'combined_score': np.float64(0.3278813306325424)}, 'KNN': {'cv_accuracy': np.float64(0.3819095477386935), 'test_accuracy': 0.3659305993690852, 'test_f1': 0.3603455065523023, 'test_precision': 0.3692911683554687, 'test_recall': 0.3659305993690852, 'combined_score': np.float64(0.36939521788669366)}, 'DecisionTree': {'cv_accuracy': np.float64(0.35510887772194305), 'test_accuracy': 0.444794952681388, 'test_f1': 0.34567692259467286, 'test_precision': 0.29631413825909636, 'test_recall': 0.444794952681388, 'combined_score': np.float64(0.38186025099933457)}, 'AdaBoost': {'cv_accuracy': np.float64(0.3517587939698492), 'test_accuracy': 0.2902208201892745, 'test_f1': 0.2217562292370765, 'test_precision': 0.4663512092534175, 'test_recall': 0.2902208201892745, 'combined_score': np.float64(0.28791194779873336)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.39363484087102174), 'test_accuracy': 0.35331230283911674, 'test_f1': 0.3620393000995594, 'test_precision': 0.40602372651558666, 'test_recall': 0.35331230283911674, 'combined_score': np.float64(0.369662147936566)}}"
META,simple_returns,SimpleReturns_b-0.01_s0.01_f3d,"{'buy_threshold': -0.01, 'sell_threshold': 0.01, 'forward_days': 3}",3,"{1: 0.43033175355450237, 2: 0.35355450236966823, 0: 0.2161137440758294}",XGBoost,0.33753943217665616,0.29850885033147845,0.46976090014064703,0.3686030608829272,"{'LogisticRegression': {'cv_accuracy': np.float64(0.38255977496483823), 'test_accuracy': 0.3186119873817035, 'test_f1': 0.2810397699937582, 'test_precision': 0.3892318708753459, 'test_recall': 0.3186119873817035, 'combined_score': np.float64(0.32740384411343326)}, 'RandomForest': {'cv_accuracy': np.float64(0.4120956399437412), 'test_accuracy': 0.305993690851735, 'test_f1': 0.2778781088042529, 'test_precision': 0.34041478475137, 'test_recall': 0.305993690851735, 'combined_score': np.float64(0.331989146533243)}, 'XGBoost': {'cv_accuracy': np.float64(0.46976090014064703), 'test_accuracy': 0.33753943217665616, 'test_f1': 0.29850885033147845, 'test_precision': 0.4766863588130386, 'test_recall': 0.33753943217665616, 'combined_score': np.float64(0.3686030608829272)}, 'KNN': {'cv_accuracy': np.float64(0.4571026722925457), 'test_accuracy': 0.3186119873817035, 'test_f1': 0.2885854204988585, 'test_precision': 0.35566161157691334, 'test_recall': 0.3186119873817035, 'combined_score': np.float64(0.3547666933910359)}, 'DecisionTree': {'cv_accuracy': np.float64(0.32630098452883266), 'test_accuracy': 0.3659305993690852, 'test_f1': 0.35191415584005187, 'test_precision': 0.37618320474903316, 'test_recall': 0.3659305993690852, 'combined_score': np.float64(0.34804857991265653)}, 'AdaBoost': {'cv_accuracy': np.float64(0.3150492264416315), 'test_accuracy': 0.334384858044164, 'test_f1': 0.2663708789360452, 'test_precision': 0.40744239146762806, 'test_recall': 0.334384858044164, 'combined_score': np.float64(0.3052683211406136)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.4528832630098452), 'test_accuracy': 0.3438485804416404, 'test_f1': 0.2819103857000254, 'test_precision': 0.40610493101086387, 'test_recall': 0.3438485804416404, 'combined_score': np.float64(0.3595474097171703)}}"
META,simple_returns,SimpleReturns_b-0.01_s0.01_f5d,"{'buy_threshold': -0.01, 'sell_threshold': 0.01, 'forward_days': 5}",3,"{1: 0.47014218009478675, 2: 0.35355450236966823, 0: 0.176303317535545}",GradientBoosting,0.3722397476340694,0.3553142396248044,0.5019607843137255,0.4098382571908665,"{'LogisticRegression': {'cv_accuracy': np.float64(0.3163398692810458), 'test_accuracy': 0.25236593059936907, 'test_f1': 0.2215194494122969, 'test_precision': 0.5418628164684947, 'test_recall': 0.25236593059936907, 'combined_score': np.float64(0.2634084164309039)}, 'RandomForest': {'cv_accuracy': np.float64(0.46535947712418296), 'test_accuracy': 0.3438485804416404, 'test_f1': 0.2650184849479709, 'test_precision': 0.4023250379717257, 'test_recall': 0.3438485804416404, 'combined_score': np.float64(0.35807551417126476)}, 'XGBoost': {'cv_accuracy': np.float64(0.5071895424836601), 'test_accuracy': 0.3312302839116719, 'test_f1': 0.31750914075567566, 'test_precision': 0.3693411609421073, 'test_recall': 0.3312302839116719, 'combined_score': np.float64(0.38530965571700254)}, 'KNN': {'cv_accuracy': np.float64(0.49019607843137253), 'test_accuracy': 0.30914826498422715, 'test_f1': 0.272338020216138, 'test_precision': 0.41446410905280107, 'test_recall': 0.30914826498422715, 'combined_score': np.float64(0.3572274545439125)}, 'DecisionTree': {'cv_accuracy': np.float64(0.28104575163398693), 'test_accuracy': 0.31230283911671924, 'test_f1': 0.3101622277730619, 'test_precision': 0.3853265711655215, 'test_recall': 0.31230283911671924, 'combined_score': np.float64(0.301170272841256)}, 'AdaBoost': {'cv_accuracy': np.float64(0.29411764705882354), 'test_accuracy': 0.30914826498422715, 'test_f1': 0.29673944255262935, 'test_precision': 0.36563916447658956, 'test_recall': 0.30914826498422715, 'combined_score': np.float64(0.3000017848652267)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.5019607843137255), 'test_accuracy': 0.3722397476340694, 'test_f1': 0.3553142396248044, 'test_precision': 0.3596986609604906, 'test_recall': 0.3722397476340694, 'combined_score': np.float64(0.4098382571908665)}}"
META,simple_returns,SimpleReturns_b-0.01_s0.02_f1d,"{'buy_threshold': -0.01, 'sell_threshold': 0.02, 'forward_days': 1}",3,"{0: 0.5412322274881517, 2: 0.2786729857819905, 1: 0.18009478672985782}",XGBoost,0.3753943217665615,0.38370850635287984,0.542528735632184,0.4338771879172085,"{'LogisticRegression': {'cv_accuracy': np.float64(0.39195402298850573), 'test_accuracy': 0.42902208201892744, 'test_f1': 0.4387782658686872, 'test_precision': 0.4767868225636466, 'test_recall': 0.42902208201892744, 'combined_score': np.float64(0.41991812362537345)}, 'RandomForest': {'cv_accuracy': np.float64(0.4471264367816092), 'test_accuracy': 0.3249211356466877, 'test_f1': 0.3324992995719756, 'test_precision': 0.3915449839723191, 'test_recall': 0.3249211356466877, 'combined_score': np.float64(0.3681822906667575)}, 'XGBoost': {'cv_accuracy': np.float64(0.542528735632184), 'test_accuracy': 0.3753943217665615, 'test_f1': 0.38370850635287984, 'test_precision': 0.43310652558886437, 'test_recall': 0.3753943217665615, 'combined_score': np.float64(0.4338771879172085)}, 'KNN': {'cv_accuracy': np.float64(0.4965517241379311), 'test_accuracy': 0.28391167192429023, 'test_f1': 0.27978534569808894, 'test_precision': 0.36244533021919056, 'test_recall': 0.28391167192429023, 'combined_score': np.float64(0.3534162472534368)}, 'DecisionTree': {'cv_accuracy': np.float64(0.3540229885057471), 'test_accuracy': 0.3470031545741325, 'test_f1': 0.3280862514775218, 'test_precision': 0.4593610607266269, 'test_recall': 0.3470031545741325, 'combined_score': np.float64(0.34303746485246717)}, 'AdaBoost': {'cv_accuracy': np.float64(0.3540229885057471), 'test_accuracy': 0.2996845425867508, 'test_f1': 0.22175915157915527, 'test_precision': 0.5709361118111986, 'test_recall': 0.2996845425867508, 'combined_score': np.float64(0.2918222275572177)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.47701149425287354), 'test_accuracy': 0.36908517350157727, 'test_f1': 0.37964035192801715, 'test_precision': 0.43298919797342506, 'test_recall': 0.36908517350157727, 'combined_score': np.float64(0.40857900656082263)}}"
META,simple_returns,SimpleReturns_b-0.01_s0.02_f3d,"{'buy_threshold': -0.01, 'sell_threshold': 0.02, 'forward_days': 3}",3,"{2: 0.35355450236966823, 0: 0.32606635071090045, 1: 0.32037914691943126}",DecisionTree,0.42902208201892744,0.37948939005035565,0.3333333333333333,0.38061493513420547,"{'LogisticRegression': {'cv_accuracy': np.float64(0.3646864686468647), 'test_accuracy': 0.38801261829652994, 'test_f1': 0.34248676550795815, 'test_precision': 0.3876279889659635, 'test_recall': 0.38801261829652994, 'combined_score': np.float64(0.3650619508171176)}, 'RandomForest': {'cv_accuracy': np.float64(0.33993399339933994), 'test_accuracy': 0.3501577287066246, 'test_f1': 0.3204584635023331, 'test_precision': 0.37931960119367386, 'test_recall': 0.3501577287066246, 'combined_score': np.float64(0.33685006186943256)}, 'XGBoost': {'cv_accuracy': np.float64(0.33828382838283827), 'test_accuracy': 0.3028391167192429, 'test_f1': 0.2546696989726986, 'test_precision': 0.31458620104665724, 'test_recall': 0.3028391167192429, 'combined_score': np.float64(0.2985975480249266)}, 'KNN': {'cv_accuracy': np.float64(0.38943894389438943), 'test_accuracy': 0.334384858044164, 'test_f1': 0.3077084722565183, 'test_precision': 0.3651218081839666, 'test_recall': 0.334384858044164, 'combined_score': np.float64(0.3438440913983573)}, 'DecisionTree': {'cv_accuracy': np.float64(0.3333333333333333), 'test_accuracy': 0.42902208201892744, 'test_f1': 0.37948939005035565, 'test_precision': 0.44773303643223855, 'test_recall': 0.42902208201892744, 'combined_score': np.float64(0.38061493513420547)}, 'AdaBoost': {'cv_accuracy': np.float64(0.3762376237623762), 'test_accuracy': 0.3911671924290221, 'test_f1': 0.3570544597358477, 'test_precision': 0.4285399846726906, 'test_recall': 0.3911671924290221, 'combined_score': np.float64(0.3748197586424153)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.3432343234323432), 'test_accuracy': 0.3501577287066246, 'test_f1': 0.29956542221533733, 'test_precision': 0.36354793217570935, 'test_recall': 0.3501577287066246, 'combined_score': np.float64(0.3309858247847684)}}"
META,simple_returns,SimpleReturns_b-0.01_s0.02_f5d,"{'buy_threshold': -0.01, 'sell_threshold': 0.02, 'forward_days': 5}",3,"{1: 0.3924170616113744, 2: 0.35355450236966823, 0: 0.25402843601895736}",KNN,0.35646687697160884,0.30957430942193354,0.4254992319508449,0.36384680611479575,"{'LogisticRegression': {'cv_accuracy': np.float64(0.34562211981566815), 'test_accuracy': 0.2618296529968454, 'test_f1': 0.20913254266878384, 'test_precision': 0.39139610140556563, 'test_recall': 0.2618296529968454, 'combined_score': np.float64(0.2721947718270991)}, 'RandomForest': {'cv_accuracy': np.float64(0.3794162826420891), 'test_accuracy': 0.35331230283911674, 'test_f1': 0.2331074520742484, 'test_precision': 0.40015533628853933, 'test_recall': 0.35331230283911674, 'combined_score': np.float64(0.32194534585181805)}, 'XGBoost': {'cv_accuracy': np.float64(0.40706605222734255), 'test_accuracy': 0.3217665615141956, 'test_f1': 0.3013003687921766, 'test_precision': 0.33476106143381584, 'test_recall': 0.3217665615141956, 'combined_score': np.float64(0.3433776608445716)}, 'KNN': {'cv_accuracy': np.float64(0.4254992319508449), 'test_accuracy': 0.35646687697160884, 'test_f1': 0.30957430942193354, 'test_precision': 0.4036472885684242, 'test_recall': 0.35646687697160884, 'combined_score': np.float64(0.36384680611479575)}, 'DecisionTree': {'cv_accuracy': np.float64(0.29339477726574503), 'test_accuracy': 0.2902208201892745, 'test_f1': 0.22122743892486751, 'test_precision': 0.3560922712933754, 'test_recall': 0.2902208201892745, 'combined_score': np.float64(0.26828101212662897)}, 'AdaBoost': {'cv_accuracy': np.float64(0.2857142857142857), 'test_accuracy': 0.334384858044164, 'test_f1': 0.3016361142585656, 'test_precision': 0.3703223715923261, 'test_recall': 0.334384858044164, 'combined_score': np.float64(0.3072450860056718)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.40706605222734255), 'test_accuracy': 0.334384858044164, 'test_f1': 0.2896541350758884, 'test_precision': 0.3342905003909233, 'test_recall': 0.334384858044164, 'combined_score': np.float64(0.34370168178246496)}}"
META,simple_returns,SimpleReturns_b-0.005_s0.005_f1d,"{'buy_threshold': -0.005, 'sell_threshold': 0.005, 'forward_days': 1}",3,"{1: 0.4104265402843602, 2: 0.36682464454976305, 0: 0.22274881516587677}",XGBoost,0.3785488958990536,0.3529847877318875,0.45584045584045585,0.395791379823799,"{'LogisticRegression': {'cv_accuracy': np.float64(0.33475783475783477), 'test_accuracy': 0.3753943217665615, 'test_f1': 0.36028760358213124, 'test_precision': 0.38258554723626365, 'test_recall': 0.3753943217665615, 'combined_score': np.float64(0.35681325336884245)}, 'RandomForest': {'cv_accuracy': np.float64(0.396011396011396), 'test_accuracy': 0.3470031545741325, 'test_f1': 0.30024097043906006, 'test_precision': 0.322659635317364, 'test_recall': 0.3470031545741325, 'combined_score': np.float64(0.34775184034152956)}, 'XGBoost': {'cv_accuracy': np.float64(0.45584045584045585), 'test_accuracy': 0.3785488958990536, 'test_f1': 0.3529847877318875, 'test_precision': 0.38156702498578143, 'test_recall': 0.3785488958990536, 'combined_score': np.float64(0.395791379823799)}, 'KNN': {'cv_accuracy': np.float64(0.4401709401709402), 'test_accuracy': 0.2996845425867508, 'test_f1': 0.2975113746866917, 'test_precision': 0.301616339244165, 'test_recall': 0.2996845425867508, 'combined_score': np.float64(0.34578895248146096)}, 'DecisionTree': {'cv_accuracy': np.float64(0.34188034188034194), 'test_accuracy': 0.3217665615141956, 'test_f1': 0.3001824419601971, 'test_precision': 0.36002609542999653, 'test_recall': 0.3217665615141956, 'combined_score': np.float64(0.3212764484515782)}, 'AdaBoost': {'cv_accuracy': np.float64(0.32763532763532766), 'test_accuracy': 0.31545741324921134, 'test_f1': 0.28392485048247434, 'test_precision': 0.36271480874277995, 'test_recall': 0.31545741324921134, 'combined_score': np.float64(0.30900586378900446)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.44159544159544156), 'test_accuracy': 0.3470031545741325, 'test_f1': 0.2541432995291815, 'test_precision': 0.4140985197767532, 'test_recall': 0.3470031545741325, 'combined_score': np.float64(0.34758063189958516)}}"
META,simple_returns,SimpleReturns_b-0.005_s0.005_f3d,"{'buy_threshold': -0.005, 'sell_threshold': 0.005, 'forward_days': 3}",3,"{1: 0.4843601895734597, 2: 0.4056872037914692, 0: 0.10995260663507109}",XGBoost,0.3722397476340694,0.3369571477124385,0.5320754716981132,0.4137574556815404,"{'LogisticRegression': {'cv_accuracy': np.float64(0.35094339622641507), 'test_accuracy': 0.29337539432176657, 'test_f1': 0.26090265012434943, 'test_precision': 0.47783397768870123, 'test_recall': 0.29337539432176657, 'combined_score': np.float64(0.30174048022417704)}, 'RandomForest': {'cv_accuracy': np.float64(0.44779874213836474), 'test_accuracy': 0.36908517350157727, 'test_f1': 0.2922149951654498, 'test_precision': 0.3800139775845708, 'test_recall': 0.36908517350157727, 'combined_score': np.float64(0.36969963693513064)}, 'XGBoost': {'cv_accuracy': np.float64(0.5320754716981132), 'test_accuracy': 0.3722397476340694, 'test_f1': 0.3369571477124385, 'test_precision': 0.38753526853067377, 'test_recall': 0.3722397476340694, 'combined_score': np.float64(0.4137574556815404)}, 'KNN': {'cv_accuracy': np.float64(0.519496855345912), 'test_accuracy': 0.34069400630914826, 'test_f1': 0.29349793738533514, 'test_precision': 0.3718176669786693, 'test_recall': 0.34069400630914826, 'combined_score': np.float64(0.38456293301346517)}, 'DecisionTree': {'cv_accuracy': np.float64(0.3773584905660377), 'test_accuracy': 0.2807570977917981, 'test_f1': 0.28759112330746217, 'test_precision': 0.45622064175796023, 'test_recall': 0.2807570977917981, 'combined_score': np.float64(0.3152355705550993)}, 'AdaBoost': {'cv_accuracy': np.float64(0.27547169811320754), 'test_accuracy': 0.3249211356466877, 'test_f1': 0.3472152115542311, 'test_precision': 0.4195095471582353, 'test_recall': 0.3249211356466877, 'combined_score': np.float64(0.3158693484380421)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.48805031446540886), 'test_accuracy': 0.3911671924290221, 'test_f1': 0.32623616067733197, 'test_precision': 0.43404195811553214, 'test_recall': 0.3911671924290221, 'combined_score': np.float64(0.4018178891905877)}}"
META,simple_returns,SimpleReturns_b-0.005_s0.005_f5d,"{'buy_threshold': -0.005, 'sell_threshold': 0.005, 'forward_days': 5}",3,"{1: 0.5127962085308057, 2: 0.3876777251184834, 0: 0.0995260663507109}",XGBoost,0.41009463722397477,0.3554034142650068,0.5095923261390887,0.4250301258760234,"{'LogisticRegression': {'cv_accuracy': np.float64(0.328537170263789), 'test_accuracy': 0.24921135646687698, 'test_f1': 0.2371593984327575, 'test_precision': 0.6088316713504989, 'test_recall': 0.24921135646687698, 'combined_score': np.float64(0.27163597505447445)}, 'RandomForest': {'cv_accuracy': np.float64(0.4520383693045564), 'test_accuracy': 0.41324921135646686, 'test_f1': 0.31238562884508336, 'test_precision': 0.5734818611987381, 'test_recall': 0.41324921135646686, 'combined_score': np.float64(0.39255773650203557)}, 'XGBoost': {'cv_accuracy': np.float64(0.5095923261390887), 'test_accuracy': 0.41009463722397477, 'test_f1': 0.3554034142650068, 'test_precision': 0.4677008754327241, 'test_recall': 0.41009463722397477, 'combined_score': np.float64(0.4250301258760234)}, 'KNN': {'cv_accuracy': np.float64(0.5515587529976019), 'test_accuracy': 0.3627760252365931, 'test_f1': 0.3284183444338814, 'test_precision': 0.4765943531009202, 'test_recall': 0.3627760252365931, 'combined_score': np.float64(0.4142510408893589)}, 'DecisionTree': {'cv_accuracy': np.float64(0.2733812949640288), 'test_accuracy': 0.3438485804416404, 'test_f1': 0.3198600253080339, 'test_precision': 0.43866779907789377, 'test_recall': 0.3438485804416404, 'combined_score': np.float64(0.31236330023790104)}, 'AdaBoost': {'cv_accuracy': np.float64(0.2841726618705036), 'test_accuracy': 0.28391167192429023, 'test_f1': 0.22444005682644197, 'test_precision': 0.3930991740890774, 'test_recall': 0.28391167192429023, 'combined_score': np.float64(0.2641747968737453)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.47601918465227816), 'test_accuracy': 0.41324921135646686, 'test_f1': 0.35427746547860445, 'test_precision': 0.5083004076841653, 'test_recall': 0.41324921135646686, 'combined_score': np.float64(0.41451528716244984)}}"
META,simple_returns,SimpleReturns_b-0.005_s0.01_f1d,"{'buy_threshold': -0.005, 'sell_threshold': 0.01, 'forward_days': 1}",3,"{2: 0.36682464454976305, 1: 0.32796208530805687, 0: 0.3052132701421801}",XGBoost,0.36908517350157727,0.35522808796602806,0.39872408293460926,0.3743457814674049,"{'LogisticRegression': {'cv_accuracy': np.float64(0.3444976076555024), 'test_accuracy': 0.38485804416403785, 'test_f1': 0.36183541577888645, 'test_precision': 0.3973214023473693, 'test_recall': 0.38485804416403785, 'combined_score': np.float64(0.3637303558661422)}, 'RandomForest': {'cv_accuracy': np.float64(0.3827751196172249), 'test_accuracy': 0.3470031545741325, 'test_f1': 0.3282846666127423, 'test_precision': 0.3522428252673694, 'test_recall': 0.3470031545741325, 'combined_score': np.float64(0.35268764693469995)}, 'XGBoost': {'cv_accuracy': np.float64(0.39872408293460926), 'test_accuracy': 0.36908517350157727, 'test_f1': 0.35522808796602806, 'test_precision': 0.37961420640550697, 'test_recall': 0.36908517350157727, 'combined_score': np.float64(0.3743457814674049)}, 'KNN': {'cv_accuracy': np.float64(0.40829346092503993), 'test_accuracy': 0.3722397476340694, 'test_f1': 0.32972491778176666, 'test_precision': 0.3530393340332781, 'test_recall': 0.3722397476340694, 'combined_score': np.float64(0.37008604211362534)}, 'DecisionTree': {'cv_accuracy': np.float64(0.3604465709728868), 'test_accuracy': 0.3438485804416404, 'test_f1': 0.34307869182993395, 'test_precision': 0.3667394670447689, 'test_recall': 0.3438485804416404, 'combined_score': np.float64(0.3491246144148204)}, 'AdaBoost': {'cv_accuracy': np.float64(0.3556618819776715), 'test_accuracy': 0.3501577287066246, 'test_f1': 0.24113493978032854, 'test_precision': 0.37696648222262474, 'test_recall': 0.3501577287066246, 'combined_score': np.float64(0.3156515168215415)}, 'GradientBoosting': {'cv_accuracy': np.float64(0.3604465709728868), 'test_accuracy': 0.3438485804416404, 'test_f1': 0.26097689661434925, 'test_precision': 0.38619653413039773, 'test_recall': 0.3438485804416404, 'combined_score': np.float64(0.32175734934295885)}}"
